candidate,brightness,detail,raw,scene,step,baseline_count,baseline_mse_y,baseline_mse_cb,baseline_mse_cr,baseline_sigma_y,baseline_sigma_cb,baseline_sigma_cr,candidate_count,candidate_mse_y,candidate_mse_cb,candidate_mse_cr,candidate_sigma_y,candidate_sigma_cb,candidate_sigma_cr
edge-blend-0.25,128.0,100.0,False,Edge,1.0,14080,1.438042399125905e-06,2.1601274644765948e-13,3.440024556311381e-13,0.0011989006156243923,4.634494592593666e-07,5.848486096494304e-07,14080,1.438042399125905e-06,2.1601274644765948e-13,3.440024556311381e-13,0.0011989006156243923,4.634494592593666e-07,5.848486096494304e-07
edge-blend-0.25,128.0,0.0,False,Edge,5.0,14080,1.1191733480019388,2.700159332002184e-13,4.3000306976290037e-13,1.0578234377609077,5.169665430227735e-07,6.523843277437832e-07,14080,1.1191733480019388,2.700159332002184e-13,4.3000306976290037e-13,1.0578234377609077,5.169665430227735e-07,6.523843277437832e-07
edge-blend-0.25,128.0,50.0,False,Edge,5.0,14080,0.4051972186178766,2.1601274588508228e-13,3.4400245473522914e-13,0.6364708845366438,4.6344945865242107e-07,5.848486088834981e-07,14080,0.4051972186178766,2.1601274588508228e-13,3.4400245473522914e-13,0.6364708845366438,4.6344945865242107e-07,5.848486088834981e-07
edge-blend-0.25,128.0,100.0,False,Edge,5.0,14080,1.438042399125905e-06,2.1601274644765948e-13,3.440024556311381e-13,0.0011989006156243923,4.634494592593666e-07,5.848486096494304e-07,14080,1.438042399125905e-06,2.1601274644765948e-13,3.440024556311381e-13,0.0011989006156243923,4.634494592593666e-07,5.848486096494304e-07
edge-blend-0.25,128.0,0.0,True,Edge,1.0,14080,1.1191786919200502,4.3202549289531826e-13,6.880049112622775e-13,1.0578260557203556,6.572864618226351e-07,8.294606146540519e-07,14080,1.1191786919200502,4.3202549289531826e-13,6.880049112622775e-13,1.0578260557203556,6.572864618226351e-07,8.294606146540519e-07
edge-blend-0.25,128.0,50.0,True,Edge,1.0,14080,0.4051993126773926,0.0,0.0,0.6364726419844664,0.0,0.0,14080,0.4051993126773926,0.0,0.0,0.6364726419844664,0.0,0.0
edge-blend-0.25,128.0,100.0,True,Edge,1.0,14080,1.440011316645192e-06,2.1601274588508228e-13,3.4400245473522914e-13,0.00119985547848597,4.634494586558696e-07,5.848486088878499e-07,14080,1.440011316645192e-06,2.1601274588508228e-13,3.4400245473522914e-13,0.00119985547848597,4.634494586558696e-07,5.848486088878499e-07
edge-blend-0.25,128.0,0.0,True,Edge,5.0,14080,1.1191786919200502,4.3202549289531826e-13,6.880049112622775e-13,1.0578260557203556,6.572864618226351e-07,8.294606146540519e-07,14080,1.1191786919200502,4.3202549289531826e-13,6.880049112622775e-13,1.0578260557203556,6.572864618226351e-07,8.294606146540519e-07
edge-blend-0.25,128.0,50.0,True,Edge,5.0,14080,0.4051993126773926,0.0,0.0,0.6364726419844664,0.0,0.0,14080,0.4051993126773926,0.0,0.0,0.6364726419844664,0.0,0.0
edge-blend-0.25,128.0,100.0,True,Edge,5.0,14080,1.440011316645192e-06,2.1601274588508228e-13,3.4400245473522914e-13,0.00119985547848597,4.634494586558696e-07,5.848486088878499e-07,14080,1.440011316645192e-06,2.1601274588508228e-13,3.4400245473522914e-13,0.00119985547848597,4.634494586558696e-07,5.848486088878499e-07
edge-blend-0.25,200.0,0.0,False,Edge,1.0,14080,0.7836394225993303,2.520072672855874e-28,4.013240894751093e-28,0.8851991769400943,1.587368792146522e-14,2.003175130620184e-14,14080,0.7836394225993303,2.520072672855874e-28,4.013240894751093e-28,0.8851991769400943,1.587368792146522e-14,2.003175130620184e-14
edge-blend-0.25,200.0,50.0,False,Edge,1.0,14080,0.10899259675388791,2.1601274701023636e-13,3.4400245652704896e-13,0.33011923399201715,4.634494598663119e-07,5.848486104153644e-07,14080,0.10899259675388791,2.1601274701023636e-13,3.4400245652704896e-13,0.33011923399201715,4.634494598663119e-07,5.848486104153644e-07
edge-blend-0.25,200.0,100.0,False,Edge,1.0,14080,1.4727280801059565e-09,6.480382399055541e-13,1.0320073677893261e-12,9.054757558819171e-06,7.981178694911323e-07,1.0071823733578373e-06,14080,1.4727280801059565e-09,6.480382399055541e-13,1.0320073677893261e-12,9.054757558819171e-06,7.981178694911323e-07,1.0071823733578373e-06
edge-blend-0.25,200.0,0.0,False,Edge,5.0,14080,0.7836394225993303,2.520072672855874e-28,4.013240894751093e-28,0.8851991769400943,1.587368792146522e-14,2.003175130620184e-14,14080,0.7836394225993303,2.520072672855874e-28,4.013240894751093e-28,0.8851991769400943,1.587368792146522e-14,2.003175130620184e-14
edge-blend-0.25,200.0,50.0,False,Edge,5.0,14080,0.10899259675388791,2.1601274701023636e-13,3.4400245652704896e-13,0.33011923399201715,4.634494598663119e-07,5.848486104153644e-07,14080,0.10899259675388791,2.1601274701023636e-13,3.4400245652704896e-13,0.33011923399201715,4.634494598663119e-07,5.848486104153644e-07
edge-blend-0.25,200.0,100.0,False,Edge,5.0,14080,1.4727280801059565e-09,6.480382399055541e-13,1.0320073677893261e-12,9.054757558819171e-06,7.981178694911323e-07,1.0071823733578373e-06,14080,1.4727280801059565e-09,6.480382399055541e-13,1.0320073677893261e-12,9.054757558819171e-06,7.981178694911323e-07,1.0071823733578373e-06
edge-blend-0.25,200.0,0.0,True,Edge,1.0,14080,0.7836375396529377,2.534724258163181e-28,4.036573690650811e-28,0.8851980486409502,2.0785939269113557e-15,2.6230751679145236e-15,14080,0.7836375396529377,2.534724258163181e-28,4.036573690650811e-28,0.8851980486409502,2.0785939269113557e-15,2.6230751679145236e-15
edge-blend-0.25,200.0,50.0,True,Edge,1.0,14080,0.10899142269213917,2.1601274701023636e-13,3.4400245652704896e-13,0.33011737541634306,4.634494586800089e-07,5.848486089183133e-07,14080,0.10899142269213917,2.1601274701023636e-13,3.4400245652704896e-13,0.33011737541634306,4.634494586800089e-07,5.848486089183133e-07
edge-blend-0.25,200.0,100.0,True,Edge,1.0,14080,9.211550466737737e-10,4.3202549177016446e-13,6.880049094704576e-13,4.3670854384231395e-06,6.535412101627787e-07,8.247343059222341e-07,14080,9.211550466737737e-10,4.3202549177016446e-13,6.880049094704576e-13,4.3670854384231395e-06,6.535412101627787e-07,8.247343059222341e-07
edge-blend-0.25,200.0,0.0,True,Edge,5.0,14080,0.7836375396529377,2.534724258163181e-28,4.036573690650811e-28,0.8851980486409502,2.0785939269113557e-15,2.6230751679145236e-15,14080,0.7836375396529377,2.534724258163181e-28,4.036573690650811e-28,0.8851980486409502,2.0785939269113557e-15,2.6230751679145236e-15
edge-blend-0.25,200.0,50.0,True,Edge,5.0,14080,0.10899142269213917,2.1601274701023636e-13,3.4400245652704896e-13,0.33011737541634306,4.634494586800089e-07,5.848486089183133e-07,14080,0.10899142269213917,2.1601274701023636e-13,3.4400245652704896e-13,0.33011737541634306,4.634494586800089e-07,5.848486089183133e-07
edge-blend-0.25,200.0,100.0,True,Edge,5.0,14080,9.211550466737737e-10,4.3202549177016446e-13,6.880049094704576e-13,4.3670854384231395e-06,6.535412101627787e-07,8.247343059222341e-07,14080,9.211550466737737e-10,4.3202549177016446e-13,6.880049094704576e-13,4.3670854384231395e-06,6.535412101627787e-07,8.247343059222341e-07
edge-blend-0.25,30.0,0.0,False,"Texture(4, 0)",1.0,14080,16.879042077798147,3.1963136011317913e-12,5.090161325378371e-12,4.098561442128219,1.7778793076295337e-06,2.2435892855573693e-06,14080,16.879042077798147,3.1963136011317913e-12,5.090161325378371e-12,4.098561442128219,1.7778793076295337e-06,2.2435892855573693e-06
edge-blend-0.25,30.0,50.0,False,"Texture(4, 0)",1.0,14080,16.848524721787157,3.1321848182519264e-12,4.988035598308734e-12,4.094861376781489,1.7527249944815122e-06,2.2118458779918527e-06,14080,16.848524721787157,3.1321848182519264e-12,4.988035598308734e-12,4.094861376781489,1.7527249944815122e-06,2.2118458779918527e-06
edge-blend-0.25,30.0,100.0,False,"Texture(4, 0)",1.0,14080,16.099003776428503,3.0613056350942497e-12,4.875159791392811e-12,4.002901475217412,1.7495217070281554e-06,2.2078034993117373e-06,14080,16.099003776428503,3.0613056350942497e-12,4.875159791392811e-12,4.002901475217412,1.7495217070281554e-06,2.2078034993117373e-06
edge-blend-0.25,30.0,0.0,False,"Texture(4, 0)",5.0,14080,16.87904235084397,3.236815990914918e-12,5.154661785529265e-12,4.098561477160648,1.791804205521632e-06,2.2611617673220952e-06,14080,16.87904235084397,3.236815990914918e-12,5.154661785529265e-12,4.098561477160648,1.791804205521632e-06,2.2611617673220952e-06
edge-blend-0.25,30.0,50.0,False,"Texture(4, 0)",5.0,14080,16.848524869129296,2.997176852073742e-12,4.773034064099147e-12,4.094861394125684,1.7161939050768157e-06,2.1657455828669774e-06,14080,16.848524869129296,2.997176852073742e-12,4.773034064099147e-12,4.094861394125684,1.7161939050768157e-06,2.1657455828669774e-06
edge-blend-0.25,30.0,100.0,False,"Texture(4, 0)",5.0,14080,16.09900441116501,3.0343040417179717e-12,4.832159484326914e-12,4.002901558124708,1.7419198788817057e-06,2.1982103958278067e-06,14080,16.09900441116501,3.0343040417179717e-12,4.832159484326914e-12,4.002901558124708,1.7419198788817057e-06,2.1982103958278067e-06
edge-blend-0.25,30.0,0.0,True,"Texture(4, 0)",1.0,14080,16.87903198449257,2.8419176945728554e-12,4.525782305497309e-12,4.098560224160241,1.5634122510455918e-06,1.9729432477796943e-06,14080,16.87903198449257,2.8419176945728554e-12,4.525782305497309e-12,4.098560224160241,1.5634122510455918e-06,1.9729432477796943e-06
edge-blend-0.25,30.0,50.0,True,"Texture(4, 0)",1.0,14080,16.848520743181833,2.6799081353172636e-12,4.267780464697829e-12,4.094860888759537,1.624601193064622e-06,2.05016044363735e-06,14080,16.848520743181833,2.6799081353172636e-12,4.267780464697829e-12,4.094860888759537,1.624601193064622e-06,2.05016044363735e-06
edge-blend-0.25,30.0,100.0,True,"Texture(4, 0)",1.0,14080,16.099003572317706,2.470645786686296e-12,3.934528084993283e-12,4.002901430074795,1.5238559722012395e-06,1.9230253242115118e-06,14080,16.099003572317706,2.470645786686296e-12,3.934528084993283e-12,4.002901430074795,1.5238559722012395e-06,1.9230253242115118e-06
edge-blend-0.25,30.0,0.0,True,"Texture(4, 0)",5.0,14080,16.87903050368407,2.737286520380427e-12,4.359156115840933e-12,4.098560048672995,1.5485670240441706e-06,1.9542093595460275e-06,14080,16.87903050368407,2.737286520380427e-12,4.359156115840933e-12,4.098560048672995,1.5485670240441706e-06,1.9542093595460275e-06
edge-blend-0.25,30.0,50.0,True,"Texture(4, 0)",5.0,14080,16.84852075413694,2.639405745428664e-12,4.203280004378964e-12,4.094860888603782,1.6185698079389001e-06,2.042549155859218e-06,14080,16.84852075413694,2.639405745428664e-12,4.203280004378964e-12,4.094860888603782,1.6185698079389001e-06,2.042549155859218e-06
edge-blend-0.25,30.0,100.0,True,"Texture(4, 0)",5.0,14080,16.099003315684225,2.4706457866159796e-12,3.9345280848812955e-12,4.002901399301968,1.5322895522884703e-06,1.9336680544808836e-06,14080,16.099003315684225,2.4706457866159796e-12,3.9345280848812955e-12,4.002901399301968,1.5322895522884703e-06,1.9336680544808836e-06
edge-blend-0.25,128.0,0.0,False,"Texture(4, 0)",1.0,14080,16.43457271534182,1.2960764771670185e-11,2.0640147313678983e-11,4.053019385553073,3.5665396571370692e-06,4.500783673519872e-06,14080,16.43457271534182,1.2960764771670185e-11,2.0640147313678983e-11,4.053019385553073,3.5665396571370692e-06,4.500783673519872e-06
edge-blend-0.25,128.0,50.0,False,"Texture(4, 0)",1.0,14080,15.662912860911165,1.1664688301423097e-11,1.8576132593330384e-11,3.9569340970728106,3.4088860168449075e-06,4.301833150460822e-06,14080,15.663525442887122,1.209671379600604e-11,1.9264137507280495e-11,3.95691654917296,3.4667223289448973e-06,4.374819505376417e-06
edge-blend-0.25,128.0,100.0,False,"Texture(4, 0)",1.0,14080,5.32755874263538,8.424497095144301e-12,1.341609574363288e-11,2.3076379210118096,2.8407383457375944e-06,3.5848609566563874e-06,14080,5.327580110598538,9.18054170686723e-12,1.4620104336997956e-11,2.307673014808179,2.9208348339391907e-06,3.6859384718559544e-06
edge-blend-0.25,128.0,0.0,False,"Texture(4, 0)",5.0,14080,16.434572427726653,1.2744752025222546e-11,2.0296144858047795e-11,4.053019350602808,3.5310903939773567e-06,4.456048585674068e-06,14080,16.434572427726653,1.2744752025222546e-11,2.0296144858047795e-11,4.053019350602808,3.5310903939773567e-06,4.456048585674068e-06
edge-blend-0.25,128.0,50.0,False,"Texture(4, 0)",5.0,14080,15.662913422625593,1.2096713795443566e-11,1.9264137506384636e-11,3.9569341671185922,3.4667223288785255e-06,4.3748195052926464e-06,14080,15.663526004601552,1.2528739290026503e-11,1.9952142420334748e-11,3.956916619158289,3.522215889813687e-06,4.444849432632096e-06
edge-blend-0.25,128.0,100.0,False,"Texture(4, 0)",5.0,14080,5.327559662092759,8.424497092894013e-12,1.3416095740049234e-11,2.3076381168317477,2.8077104345670523e-06,3.5431814864535656e-06,14080,5.327581030342899,8.964528959294425e-12,1.427610187957502e-11,2.307673211294653,2.828831979365071e-06,3.5698357544907434e-06
edge-blend-0.25,128.0,0.0,True,"Texture(4, 0)",1.0,14080,16.434631007709353,8.856522598165866e-12,1.4104100671021103e-11,4.0530266343833965,2.9509343998776336e-06,3.7239225258631637e-06,14080,16.434631007709353,8.856522598165866e-12,1.4104100671021103e-11,4.0530266343833965,2.9509343998776336e-06,3.7239225258631637e-06
edge-blend-0.25,128.0,50.0,True,"Texture(4, 0)",1.0,14080,15.66299341417286,3.8882294293069085e-12,6.192044190609683e-12,3.956944311581797,1.9668736377567767e-06,2.4820900950807084e-06,14080,15.663606012235356,7.560446107665803e-12,1.2040085918420609e-11,3.9569267735769342,2.7494033466394734e-06,3.4696010374405474e-06
edge-blend-0.25,128.0,100.0,True,"Texture(4, 0)",1.0,14080,5.327576335563713,5.832344142835389e-12,9.288066284122756e-12,2.307641846194742,2.3404361550635466e-06,2.953506156743919e-06,14080,5.327597710678578,5.6163313935748255e-12,8.94406382401224e-12,2.3076769502207384,2.274480115829316e-06,2.870273137320948e-06
edge-blend-0.25,128.0,0.0,True,"Texture(4, 0)",5.0,14080,16.434631007709353,8.856522598165866e-12,1.4104100671021103e-11,4.0530266343833965,2.9509343998776336e-06,3.7239225258631637e-06,14080,16.434631007709353,8.856522598165866e-12,1.4104100671021103e-11,4.0530266343833965,2.9509343998776336e-06,3.7239225258631637e-06
edge-blend-0.25,128.0,50.0,True,"Texture(4, 0)",5.0,14080,15.66299341417286,3.8882294293069085e-12,6.192044190609683e-12,3.956944311581797,1.9668736377567767e-06,2.4820900950807084e-06,14080,15.663606012235356,7.560446107665803e-12,1.2040085918420609e-11,3.9569267735769342,2.7494033466394734e-06,3.4696010374405474e-06
edge-blend-0.25,128.0,100.0,True,"Texture(4, 0)",5.0,14080,5.327576335563713,5.832344142835389e-12,9.288066284122756e-12,2.307641846194742,2.3404361550635466e-06,2.953506156743919e-06,14080,5.327597710678578,5.6163313935748255e-12,8.94406382401224e-12,2.3076769502207384,2.274480115829316e-06,2.870273137320948e-06
edge-blend-0.25,200.0,0.0,False,"Texture(4, 0)",1.0,14080,15.646220885827523,3.9746345274357115e-11,6.329645172145599e-11,3.9551343064585875,6.190923540642222e-06,7.812616786686999e-06,14080,15.646220885827523,3.9746345274357115e-11,6.329645172145599e-11,3.9551343064585875,6.190923540642222e-06,7.812616786686999e-06
edge-blend-0.25,200.0,50.0,False,"Texture(4, 0)",1.0,14080,13.4592127207563,3.1969886426996635e-11,5.091236335815374e-11,3.668461194107847,5.64332808804773e-06,7.121580401377218e-06,14080,13.459296595720366,3.4130013893722676e-11,5.435238791804935e-11,3.6684520591249576,5.840408921570896e-06,7.370285948814543e-06
edge-blend-0.25,200.0,100.0,False,"Texture(4, 0)",1.0,14080,0.7685925962800176,2.8729695228593352e-11,4.575232652100015e-11,0.875493886233398,5.35072707888526e-06,6.752333464151127e-06,14080,0.7686166859987523,3.0673809946059046e-11,4.884834862078455e-11,0.8756825418942362,5.522415435807731e-06,6.968995054391413e-06
edge-blend-0.25,200.0,0.0,False,"Texture(4, 0)",5.0,14080,15.646221155823547,3.6506154079330506e-11,5.81364148896765e-11,3.9551343407538853,5.988062165594794e-06,7.5566165027775285e-06,14080,15.646221155823547,3.6506154079330506e-11,5.81364148896765e-11,3.9551343407538853,5.988062165594794e-06,7.5566165027775285e-06
edge-blend-0.25,200.0,50.0,False,"Texture(4, 0)",5.0,14080,13.459212699836252,2.7433618762285237e-11,4.368831180692238e-11,3.6684611912625686,5.2037405786501455e-06,6.5668443054471416e-06,14080,13.459296599462775,3.2401911917640603e-11,5.160036826583383e-11,3.6684520542569032,5.691836481933146e-06,7.182795418793895e-06
edge-blend-0.25,200.0,100.0,False,"Texture(4, 0)",5.0,14080,0.7685919361776334,2.527349128993185e-11,4.024828723806945e-11,0.8754935260874266,5.0261760000972305e-06,6.342767235521265e-06,14080,0.7686160262421228,2.5489504038066792e-11,4.059228969638875e-11,0.8756821783584398,5.040927885738558e-06,6.361383331914746e-06
edge-blend-0.25,200.0,0.0,True,"Texture(4, 0)",1.0,14080,15.646235497693787,3.0673809941557723e-11,4.884834861361728e-11,3.9551360627752468,5.3928814770636335e-06,6.805530076365769e-06,14080,15.646235497693787,3.0673809941557723e-11,4.884834861361728e-11,3.9551360627752468,5.3928814770636335e-06,6.805530076365769e-06
edge-blend-0.25,200.0,50.0,True,"Texture(4, 0)",1.0,14080,13.459197529249325,3.4562039359613723e-11,5.504039278630763e-11,3.66845913825715,5.757015579408361e-06,7.265047978970559e-06,14080,13.459281467596956,3.5426090344278257e-11,5.6416402607041596e-11,3.668449998167476,5.89229492981048e-06,7.435763336203834e-06
edge-blend-0.25,200.0,100.0,True,"Texture(4, 0)",1.0,14080,0.7685920610045224,3.4346026635106137e-11,5.4696390365616926e-11,0.875493416809578,5.6244840827765265e-06,7.097800267291872e-06,14080,0.7686161462328441,3.4130013880218965e-11,5.435238789654865e-11,0.8756820925958491,5.6537577798304356e-06,7.1347421186184824e-06
edge-blend-0.25,200.0,0.0,True,"Texture(4, 0)",5.0,14080,15.646230823938165,3.866628155505851e-11,6.157643946390458e-11,3.9551354685810516,5.956001747544991e-06,7.516157957521662e-06,14080,15.646230823938165,3.866628155505851e-11,6.157643946390458e-11,3.9551354685810516,5.956001747544991e-06,7.516157957521662e-06
edge-blend-0.25,200.0,50.0,True,"Texture(4, 0)",5.0,14080,13.459193550825363,3.9962358008992857e-11,6.364045415827016e-11,3.6684585969506016,6.1562318695318045e-06,7.768837739780894e-06,14080,13.459277488666824,4.1690459977197184e-11,6.639247379794535e-11,3.6684494568211705,6.26139649396679e-06,7.90154991185569e-06
edge-blend-0.25,200.0,100.0,True,"Texture(4, 0)",5.0,14080,0.768593007546845,3.52100776343994e-11,5.607240020964222e-11,0.8754940086073284,5.612250756666981e-06,7.082362459298602e-06,14080,0.7686170932858338,3.585811586530287e-11,5.710440756309839e-11,0.8756826693134162,5.786361175420142e-06,7.302080562964244e-06
edge-blend-0.25,30.0,0.0,False,"Texture(8, 0)",1.0,14080,14.647603589635219,1.8091067480533483e-12,2.8810205604234468e-12,3.8168234776208463,1.342175786159197e-06,1.6937545761619988e-06,14080,14.647603589635219,1.8091067480533483e-12,2.8810205604234468e-12,3.8168234776208463,1.342175786159197e-06,1.6937545761619988e-06
edge-blend-0.25,30.0,50.0,False,"Texture(8, 0)",1.0,14080,14.620747903213386,1.812481947453878e-12,2.8863955991707246e-12,3.8133184939601965,1.34468102618546e-06,1.6969160560535962e-06,14080,14.620747903213386,1.812481947453878e-12,2.8863955991707246e-12,3.8133184939601965,1.34468102618546e-06,1.6969160560535962e-06
edge-blend-0.25,30.0,100.0,False,"Texture(8, 0)",1.0,14080,13.960045851997155,1.863109934172979e-12,2.9670211735473613e-12,3.726056639730137,1.3609055176513806e-06,1.717390502806145e-06,14080,13.960045851997155,1.863109934172979e-12,2.9670211735473613e-12,3.726056639730137,1.3609055176513806e-06,1.717390502806145e-06
edge-blend-0.25,30.0,0.0,False,"Texture(8, 0)",5.0,14080,14.647604002136148,1.863109934454292e-12,2.967021173995274e-12,3.8168235332588063,1.3621450096612369e-06,1.718954675908825e-06,14080,14.647604002136148,1.863109934454292e-12,2.967021173995274e-12,3.8168235332588063,1.3621450096612369e-06,1.718954675908825e-06
edge-blend-0.25,30.0,50.0,False,"Texture(8, 0)",5.0,14080,14.620747481199402,1.7854803542885877e-12,2.8433952924407804e-12,3.8133184361128967,1.333625644841108e-06,1.682964751808404e-06,14080,14.620747481199402,1.7854803542885877e-12,2.8433952924407804e-12,3.8133184361128967,1.333625644841108e-06,1.682964751808404e-06
edge-blend-0.25,30.0,100.0,False,"Texture(8, 0)",5.0,14080,13.960046333805163,1.8631099342081468e-12,2.9670211736033507e-12,3.7260567029986404,1.3631583010426044e-06,1.7202333958290477e-06,14080,13.960046333805163,1.8631099342081468e-12,2.9670211736033507e-12,3.7260567029986404,1.3631583010426044e-06,1.7202333958290477e-06
edge-blend-0.25,30.0,0.0,True,"Texture(8, 0)",1.0,14080,14.64759920899176,2.1736282603560643e-12,3.461524708556446e-12,3.8168229316115565,1.460496203835237e-06,1.8430686607690507e-06,14080,14.64759920899176,2.1736282603560643e-12,3.461524708556446e-12,3.8168229316115565,1.460496203835237e-06,1.8430686607690507e-06
edge-blend-0.25,30.0,50.0,True,"Texture(8, 0)",1.0,14080,14.620743556470941,2.578652160085948e-12,4.106529313089043e-12,3.813317958141773,1.565153095017147e-06,1.9751401004376574e-06,14080,14.620743556470941,2.578652160085948e-12,4.106529313089043e-12,3.813317958141773,1.565153095017147e-06,1.9751401004376574e-06
edge-blend-0.25,30.0,100.0,True,"Texture(8, 0)",1.0,14080,13.960038665667538,2.565151362202258e-12,4.085029157652193e-12,3.7260556665734597,1.5501080498937672e-06,1.9561540523439045e-06,14080,13.960038665667538,2.565151362202258e-12,4.085029157652193e-12,3.7260556665734597,1.5501080498937672e-06,1.9561540523439045e-06
edge-blend-0.25,30.0,0.0,True,"Texture(8, 0)",5.0,14080,14.647599992764109,1.9981179039728378e-12,3.182022713524119e-12,3.816823032694441,1.4065846514267237e-06,1.7750351441898033e-06,14080,14.647599992764109,1.9981179039728378e-12,3.182022713524119e-12,3.816823032694441,1.4065846514267237e-06,1.7750351441898033e-06
edge-blend-0.25,30.0,50.0,True,"Texture(8, 0)",5.0,14080,14.620743845906693,2.4841465834448255e-12,3.95602823863839e-12,3.8133179908331405,1.5366886701713734e-06,1.9392195076676527e-06,14080,14.620743845906693,2.4841465834448255e-12,3.95602823863839e-12,3.8133179908331405,1.5366886701713734e-06,1.9392195076676527e-06
edge-blend-0.25,30.0,100.0,True,"Texture(8, 0)",5.0,14080,13.960038560706536,2.538149768931484e-12,4.042028850754248e-12,3.726055654790815,1.5458463720490696e-06,1.9507760411876545e-06,14080,13.960038560706536,2.538149768931484e-12,4.042028850754248e-12,3.726055654790815,1.5458463720490696e-06,1.9507760411876545e-06
edge-blend-0.25,128.0,0.0,False,"Texture(8, 0)",1.0,14080,14.232059138428246,1.3608803005387755e-11,2.1672154671613563e-11,3.7715371205560615,3.66882736622882e-06,4.629865331187831e-06,14080,14.232059138428246,1.3608803005387755e-11,2.1672154671613563e-11,3.7715371205560615,3.66882736622882e-06,4.629865331187831e-06
edge-blend-0.25,128.0,50.0,False,"Texture(8, 0)",1.0,14080,13.141527107735678,1.2096713785879698e-11,1.926413749115421e-11,3.624001823240105,3.477327192725158e-06,4.388202280376996e-06,14080,13.261703111979212,1.555291773129243e-11,2.4768176784836603e-11,3.640587203637193,3.853046447259166e-06,4.862340029904062e-06
edge-blend-0.25,128.0,100.0,False,"Texture(8, 0)",1.0,14080,3.74268801685378,1.598494321181164e-11,2.545618167638951e-11,1.933771633589485,3.948073376230743e-06,4.982258968588523e-06,14080,3.8063531194781346,1.4256841251481673e-11,2.2704162049258074e-11,1.9502080498693846,3.7654071707868724e-06,4.751743916408894e-06
edge-blend-0.25,128.0,0.0,False,"Texture(8, 0)",5.0,14080,14.232060093214061,1.296076476716986e-11,2.0640147306511792e-11,3.7715372499813267,3.593964432517554e-06,4.5353922838672346e-06,14080,14.232060093214061,1.296076476716986e-11,2.0640147306511792e-11,3.7715372499813267,3.593964432517554e-06,4.5353922838672346e-06
edge-blend-0.25,128.0,50.0,False,"Texture(8, 0)",5.0,14080,13.141526684089332,1.2744752023534999e-11,2.029614485536006e-11,3.624001763246545,3.569807372726873e-06,4.5049073570871344e-06,14080,13.261702410367924,1.6200955968385198e-11,2.5800184148146597e-11,3.640587106677493,3.928595836869197e-06,4.957679348119912e-06
edge-blend-0.25,128.0,100.0,False,"Texture(8, 0)",5.0,14080,3.7426876629534496,1.5120892228271208e-11,2.4080171857448315e-11,1.9337715424381563,3.85750341275865e-06,4.867964483711338e-06,14080,3.806352592539466,1.468886674437699e-11,2.3392166960520434e-11,1.9502079137160637,3.826837116851161e-06,4.829265246574988e-06
edge-blend-0.25,128.0,0.0,True,"Texture(8, 0)",1.0,14080,14.232103602069873,6.480382384428758e-12,1.0320073654599743e-11,3.7715429954264503,2.49796371759853e-06,3.152297576367674e-06,14080,14.232103602069873,6.480382384428758e-12,1.0320073654599743e-11,3.7715429954264503,2.49796371759853e-06,3.152297576367674e-06
edge-blend-0.25,128.0,50.0,True,"Texture(8, 0)",1.0,14080,13.141523185419782,4.9682931581698305e-12,7.912056463390092e-12,3.624001312581995,2.2065534668031365e-06,2.784553312974616e-06,14080,13.261702616234766,4.1042421751920355e-12,6.536046645345018e-12,3.6405871565806,2.023164864447313e-06,2.5531266342494804e-06
edge-blend-0.25,128.0,100.0,True,"Texture(8, 0)",1.0,14080,3.742685015936014,6.2643696374185264e-12,9.976071198072791e-12,1.9337708300062904,2.4908291239953372e-06,3.143294098068437e-06,14080,3.8063538021691263,7.128420622084089e-12,1.1352081018805369e-11,1.9502082052381549,2.6307792175950213e-06,3.319903685212777e-06
edge-blend-0.25,128.0,0.0,True,"Texture(8, 0)",5.0,14080,14.23210334317906,6.264369638543655e-12,9.976071199864553e-12,3.7715429605353488,2.461086814317545e-06,3.1057608824927425e-06,14080,14.23210334317906,6.264369638543655e-12,9.976071199864553e-12,3.7715429605353488,2.461086814317545e-06,3.1057608824927425e-06
edge-blend-0.25,128.0,50.0,True,"Texture(8, 0)",5.0,14080,13.141524736592478,4.5362676658370436e-12,7.224051553023661e-12,3.624001527524645,2.1156861189878583e-06,2.669883544846665e-06,14080,13.261703710461232,3.888229429306959e-12,6.192044190609755e-12,3.640587309275914,1.960623626233189e-06,2.4742029123969577e-06
edge-blend-0.25,128.0,100.0,True,"Texture(8, 0)",5.0,14080,3.742684729122521,6.6963951297513085e-12,1.066407610843908e-11,1.933770755847167,2.5760930140920353e-06,3.2508926000842484e-06,14080,3.806353515356171,7.128420622646664e-12,1.135208101970128e-11,1.9502081317042215,2.6307792176940454e-06,3.3199036853377407e-06
edge-blend-0.25,200.0,0.0,False,"Texture(8, 0)",1.0,14080,13.53074219833599,2.332937655558927e-11,3.715226511140677e-11,3.677980052007255,4.7143149993052e-06,5.949215211512698e-06,14080,13.53074219833599,2.332937655558927e-11,3.715226511140677e-11,3.677980052007255,4.7143149993052e-06,5.949215211512698e-06
edge-blend-0.25,200.0,50.0,False,"Texture(8, 0)",1.0,14080,9.55338867861268,2.7865644229301735e-11,4.437631667697315e-11,3.090238184058725,5.25910856489657e-06,6.636715764197109e-06,14080,9.866111449199844,2.6137542264471623e-11,4.162429704267452e-11,3.1404662892371378,4.9632695319943024e-06,6.2633826129416195e-06
