variant,seed,brightness,correlation,color_texture,step,detail,before_edge_mse_ycc_y,before_edge_mse_ycc_cb,before_edge_mse_ycc_cr,before_flat_mse_ycc_y,before_flat_mse_ycc_cb,before_flat_mse_ycc_cr,before_flat_sigma_c,before_flat_sigma_y,before_texture_mse_ycc_y,before_texture_mse_ycc_cb,before_texture_mse_ycc_cr,after_edge_mse_ycc_y,after_edge_mse_ycc_cb,after_edge_mse_ycc_cr,after_flat_mse_ycc_y,after_flat_mse_ycc_cb,after_flat_mse_ycc_cr,after_flat_sigma_c,after_flat_sigma_y,after_texture_mse_ycc_y,after_texture_mse_ycc_cb,after_texture_mse_ycc_cr,clean_edge_mse_ycc_y,clean_edge_mse_ycc_cb,clean_edge_mse_ycc_cr,clean_flat_mse_ycc_y,clean_flat_mse_ycc_cb,clean_flat_mse_ycc_cr,clean_flat_sigma_c,clean_flat_sigma_y,clean_texture_mse_ycc_y,clean_texture_mse_ycc_cb,clean_texture_mse_ycc_cr
guided-edges,619,200.0,8,False,1.0,100.0,48.639583831112596,36.279524390517125,18.88104136799179,46.11418779800966,23.152421956829112,29.35183515828411,4.6926460767714095,6.785965092377486,48.692234200925895,22.043626265824326,12.352590898159281,41.77703717593388,24.902082158590137,12.045226267010776,39.707873515543795,16.80382569051588,18.783326798352174,3.7710147981439155,6.295612196555194,44.1929941463415,15.37672873160618,8.04300017167003,9.211550466737717e-10,4.3202549177016507e-13,6.880049094704584e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.6551107899147535,1.9009121653639575e-11,3.027221604178547e-11
guided-edges,619,200.0,8,False,5.0,0.0,48.639583831112596,36.279524390517125,18.88104136799179,46.11418779800966,23.152421956829112,29.35183515828411,4.6926460767714095,6.785965092377486,48.692234200925895,22.043626265824326,12.352590898159281,2.352998851386744,2.1553061919081484,1.4296684124679937,1.124462523068681,4.877552771608255,0.9502216124959904,1.1971485564241284,0.9776609227208608,12.883608107087877,2.1873295997802167,1.0368455087557844,0.7836375396529363,2.534724258162461e-28,4.0365736906502088e-28,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,13.53073426305043,1.6200955952632742e-11,2.58001841230603e-11
guided-edges,619,200.0,8,False,5.0,50.0,48.639583831112596,36.279524390517125,18.88104136799179,46.11418779800966,23.152421956829112,29.35183515828411,4.6926460767714095,6.785965092377486,48.692234200925895,22.043626265824326,12.352590898159281,8.828120730754245,2.1578659388571677,1.4318705921785004,7.522623569219407,4.8856384000630415,0.9518321204970992,1.1982742003719244,2.7198459166510602,17.67456056859536,2.1941315593189525,1.0394007036566613,0.10899142269213907,2.1601274701023666e-13,3.440024565270483e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,10.754692873119941,1.7713045183954783e-11,2.8208201322333238e-11
guided-edges,619,200.0,8,False,5.0,100.0,48.639583831112596,36.279524390517125,18.88104136799179,46.11418779800966,23.152421956829112,29.35183515828411,4.6926460767714095,6.785965092377486,48.692234200925895,22.043626265824326,12.352590898159281,41.74486380191892,2.170893863015515,1.4390488373630683,39.71297426638729,4.907898588716465,0.9565008363467488,1.2018099751633189,6.294118059452317,44.15684974458047,2.2083575157465924,1.0461063568661153,9.211550466737717e-10,4.3202549177016507e-13,6.880049094704584e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.655110867454832,1.9657159890169687e-11,3.130422340419934e-11
guided-edges,619,200.0,8,True,1.0,0.0,48.639583831112596,36.279524390517125,18.88104136799179,46.11418779800966,23.152421956829112,29.35183515828411,4.6926460767714095,6.785965092377486,48.692232734807405,22.043636743981626,12.352586827766105,2.3195909124837253,24.71097463242345,11.973457560148391,1.0733712203890438,16.74329963053078,18.719002873546952,3.7643842224207824,0.9677926102763245,1.10829177804225,30.556943530338835,8.330751268429738,0.7836375396529363,2.534724258162461e-28,4.0365736906502088e-28,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.00021415679279444605,17.33661827508335,0.00010898128848113837
guided-edges,619,200.0,8,True,1.0,50.0,48.639583831112596,36.279524390517125,18.88104136799179,46.11418779800966,23.152421956829112,29.35183515828411,4.6926460767714095,6.785965092377486,48.692232734807405,22.043636743981626,12.352586827766105,8.804581748552812,24.743461295025714,11.983719689899472,7.478378655538255,16.751863869844914,18.73109066320779,3.765353609223152,2.716720355363786,7.440995431729574,30.590316419860912,8.334186529648337,0.10899142269213907,2.1601274701023666e-13,3.440024565270483e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.00021406586151899998,17.33661997926077,0.0001090069874725374
guided-edges,619,200.0,8,True,1.0,100.0,48.639583831112596,36.279524390517125,18.88104136799179,46.11418779800966,23.152421956829112,29.35183515828411,4.6926460767714095,6.785965092377486,48.692232734807405,22.043636743981626,12.352586827766105,41.77703717593388,24.902082158590137,12.045226267010776,39.707873515543795,16.80382569051588,18.783326798352174,3.7710147981439155,6.295612196555194,41.61666806737318,30.719025072053057,8.373404581811192,9.211550466737717e-10,4.3202549177016507e-13,6.880049094704584e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.00021512662833866975,17.336588083564415,0.00010912015596045973
guided-edges,619,200.0,8,True,5.0,0.0,48.639583831112596,36.279524390517125,18.88104136799179,46.11418779800966,23.152421956829112,29.35183515828411,4.6926460767714095,6.785965092377486,48.692232734807405,22.043636743981626,12.352586827766105,2.352998851386744,2.1553061919081484,1.4296684124679937,1.124462523068681,4.877552771608255,0.9502216124959904,1.1971485564241284,0.9776609227208608,1.1143833821470672,23.039635021835544,1.0648280428383583,0.7836375396529363,2.534724258162461e-28,4.0365736906502088e-28,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.00021220979720858396,20.543297361047852,0.00010815590742989025
guided-edges,619,200.0,8,True,5.0,50.0,48.639583831112596,36.279524390517125,18.88104136799179,46.11418779800966,23.152421956829112,29.35183515828411,4.6926460767714095,6.785965092377486,48.692232734807405,22.043636743981626,12.352586827766105,8.828120730754245,2.1578659388571677,1.4318705921785004,7.522623569219407,4.8856384000630415,0.9518321204970992,1.1982742003719244,2.7198459166510602,7.440474348296486,23.052805484219085,1.0664165098667757,0.10899142269213907,2.1601274701023666e-13,3.440024565270483e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.00021216019217276544,20.543296070320345,0.00010822394238587898
guided-edges,619,200.0,8,True,5.0,100.0,48.639583831112596,36.279524390517125,18.88104136799179,46.11418779800966,23.152421956829112,29.35183515828411,4.6926460767714095,6.785965092377486,48.692232734807405,22.043636743981626,12.352586827766105,41.74486380191892,2.170893863015515,1.4390488373630683,39.71297426638729,4.907898588716465,0.9565008363467488,1.2018099751633189,6.294118059452317,41.57882149496748,23.094234899258858,1.0722068779340994,9.211550466737717e-10,4.3202549177016507e-13,6.880049094704584e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.0002131145054481792,20.543277620596356,0.00010820442931223128
guided-edges,619,200.0,24,False,1.0,0.0,48.63958220270526,22.261677928721095,19.619522226493896,46.11419313028868,11.752373532423908,16.171883372065036,3.727260321530399,6.785965464767024,48.692234778285716,24.730030939903816,19.50567356250656,2.30914908775523,21.682124003560606,19.098015641624215,1.0619249946012659,11.102705751561164,15.612880721542231,3.6447094676060714,0.9686312738004671,12.869304084223229,23.405251668267777,18.335930796634607,0.7836375396529363,2.534724258162461e-28,4.0365736906502088e-28,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,13.530734260511704,1.533690496684209e-11,2.442417430053575e-11
guided-edges,619,200.0,24,False,1.0,50.0,48.63958220270526,22.261677928721095,19.619522226493896,46.11419313028868,11.752373532423908,16.171883372065036,3.727260321530399,6.785965464767024,48.692234778285716,24.730030939903816,19.50567356250656,8.958096568150825,21.697909248729907,19.09083238027521,7.61887296947388,11.101941210636632,15.602891081534334,3.6439764952788063,2.7445172422500272,17.71870792343346,23.416433556342593,18.357939711096776,0.10899142269213907,2.1601274701023666e-13,3.440024565270483e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,10.754691543398954,1.879310891338021e-11,2.9928213596009387e-11
guided-edges,619,200.0,24,False,1.0,100.0,48.63958220270526,22.261677928721095,19.619522226493896,46.11419313028868,11.752373532423908,16.171883372065036,3.727260321530399,6.785965464767024,48.692234778285716,24.730030939903816,19.50567356250656,41.87089265148823,21.851537425687457,19.152490480762886,39.789343939620146,11.124043654320033,15.633712608468247,3.6475928326189617,6.302964772546003,44.26117917899212,23.57510255192223,18.452383359357604,9.211550466737717e-10,4.3202549177016507e-13,6.880049094704584e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.6551107899147535,1.9009121653639575e-11,3.027221604178547e-11
guided-edges,619,200.0,24,False,5.0,0.0,48.63958220270526,22.261677928721095,19.619522226493896,46.11419313028868,11.752373532423908,16.171883372065036,3.727260321530399,6.785965464767024,48.692234778285716,24.730030939903816,19.50567356250656,2.35532632662762,11.915724832631955,9.731351214963148,1.0931614401219572,3.3699138698708206,5.8318526537496185,2.037958724743278,0.9753139427632777,12.889208087676577,9.352136469842103,5.828814251170739,0.7836375396529363,2.534724258162461e-28,4.0365736906502088e-28,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,13.53073426305043,1.6200955952632742e-11,2.58001841230603e-11
guided-edges,619,200.0,24,False,5.0,50.0,48.63958220270526,22.261677928721095,19.619522226493896,46.11419313028868,11.752373532423908,16.171883372065036,3.727260321530399,6.785965464767024,48.692234778285716,24.730030939903816,19.50567356250656,9.000184246355213,11.922658214444832,9.72416668581195,7.65106133002606,3.3726244670680954,5.838353788013613,2.038737386525831,2.7475846758590845,17.730539006132247,9.35801881871828,5.833860907481943,0.10899142269213907,2.1601274701023666e-13,3.440024565270483e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,10.754692873119941,1.7713045183954783e-11,2.8208201322333238e-11
guided-edges,619,200.0,24,False,5.0,100.0,48.63958220270526,22.261677928721095,19.619522226493896,46.11419313028868,11.752373532423908,16.171883372065036,3.727260321530399,6.785965464767024,48.692234778285716,24.730030939903816,19.50567356250656,41.884357386412006,12.004905739240069,9.764330901351876,39.802936485400814,3.384158620923578,5.861844622078093,2.042697695376615,6.303002205465234,44.22768230824849,9.409112688660025,5.8569848673397775,9.211550466737717e-10,4.3202549177016507e-13,6.880049094704584e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.655110867454832,1.9657159890169687e-11,3.130422340419934e-11
guided-edges,619,200.0,24,True,1.0,0.0,48.63958220270526,22.261677928721095,19.619522226493896,46.11419313028868,11.752373532423908,16.171883372065036,3.727260321530399,6.785965464767024,48.692229927240255,24.73000825763148,19.50570191110263,2.30914908775523,21.682124003560606,19.098015641624215,1.0619249946012659,11.102705751561164,15.612880721542231,3.6447094676060714,0.9686312738004671,1.1056291405846101,39.46020650790437,18.320010857734236,0.7836375396529363,2.534724258162461e-28,4.0365736906502088e-28,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.00021415679279444605,17.33661827508335,0.00010898128848113837
guided-edges,619,200.0,24,True,1.0,50.0,48.63958220270526,22.261677928721095,19.619522226493896,46.11419313028868,11.752373532423908,16.171883372065036,3.727260321530399,6.785965464767024,48.692229927240255,24.73000825763148,19.50570191110263,8.958096568150825,21.697909248729907,19.09083238027521,7.61887296947388,11.101941210636632,15.602891081534334,3.6439764952788063,2.7445172422500272,7.550093306823895,39.50339950680956,18.328589679058247,0.10899142269213907,2.1601274701023666e-13,3.440024565270483e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.00021406586151899998,17.33661997926077,0.0001090069874725374
guided-edges,619,200.0,24,True,1.0,100.0,48.63958220270526,22.261677928721095,19.619522226493896,46.11419313028868,11.752373532423908,16.171883372065036,3.727260321530399,6.785965464767024,48.692229927240255,24.73000825763148,19.50570191110263,41.87089265148823,21.851537425687457,19.152490480762886,39.789343939620146,11.124043654320033,15.633712608468247,3.6475928326189617,6.302964772546003,41.71522936648234,39.66808433113885,18.412929126107727,9.211550466737717e-10,4.3202549177016507e-13,6.880049094704584e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.00021512662833866975,17.336588083564415,0.00010912015596045973
guided-edges,619,200.0,24,True,5.0,0.0,48.63958220270526,22.261677928721095,19.619522226493896,46.11419313028868,11.752373532423908,16.171883372065036,3.727260321530399,6.785965464767024,48.692229927240255,24.73000825763148,19.50570191110263,2.35532632662762,11.915724832631955,9.731351214963148,1.0931614401219572,3.3699138698708206,5.8318526537496185,2.037958724743278,0.9753139427632777,1.1190269629255833,29.989386161545067,5.884413898710111,0.7836375396529363,2.534724258162461e-28,4.0365736906502088e-28,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.00021220979720858396,20.543297361047852,0.00010815590742989025
guided-edges,619,200.0,24,True,5.0,50.0,48.63958220270526,22.261677928721095,19.619522226493896,46.11419313028868,11.752373532423908,16.171883372065036,3.727260321530399,6.785965464767024,48.692229927240255,24.73000825763148,19.50570191110263,9.000184246355213,11.922658214444832,9.72416668581195,7.65106133002606,3.3726244670680954,5.838353788013613,2.038737386525831,2.7475846758590845,7.557193559281944,30.014416995828032,5.885013214510156,0.10899142269213907,2.1601274701023666e-13,3.440024565270483e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.00021216019217276544,20.543296070320345,0.00010822394238587898
guided-edges,619,200.0,24,True,5.0,100.0,48.63958220270526,22.261677928721095,19.619522226493896,46.11419313028868,11.752373532423908,16.171883372065036,3.727260321530399,6.785965464767024,48.692229927240255,24.73000825763148,19.50570191110263,41.884357386412006,12.004905739240069,9.764330901351876,39.802936485400814,3.384158620923578,5.861844622078093,2.042697695376615,6.303002205465234,41.67997559561197,30.09541565005611,5.908080108891711,9.211550466737717e-10,4.3202549177016507e-13,6.880049094704584e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.0002131145054481792,20.543277620596356,0.00010820442931223128
wide-stable-chroma,173,30.0,8,False,1.0,0.0,49.390110827800086,18.97209966631668,37.77858488733249,49.80455231643809,14.551774906525191,17.907389421659204,3.9249841124293963,7.053241590940244,47.92731360543451,16.02271467458747,15.40395789393823,2.368682186117519,7.014548117404093,24.337274688541836,1.3113771852856393,5.226152777216878,5.267003261069638,2.119585833899453,0.7704006219039365,16.529231966063023,8.903691670645276,7.641101788661312,1.3900915852184714,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,14.64759947325748,2.2546330401684283e-12,3.590525629250144e-12
wide-stable-chroma,173,30.0,8,False,1.0,50.0,49.390110827800086,18.97209966631668,37.77858488733249,49.80455231643809,14.551774906525191,17.907389421659204,3.9249841124293963,7.053241590940244,47.92731360543451,16.02271467458747,15.40395789393823,2.336216297218776,7.015877886073871,24.342796504428478,1.310844049917459,5.2270439886751,5.267852719740214,2.1197655480756645,0.7728940026522153,16.418718372990778,8.908490419545444,7.644681077903975,1.372356620134009,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,14.620743519240614,2.659656940039076e-12,4.2355302340065e-12
wide-stable-chroma,173,30.0,8,False,1.0,100.0,49.390110827800086,18.97209966631668,37.77858488733249,49.80455231643809,14.551774906525191,17.907389421659204,3.9249841124293963,7.053241590940244,47.92731360543451,16.02271467458747,15.40395789393823,2.222856295684858,7.0534515758497625,24.473721229456103,1.4753682811665025,5.250329729578111,5.290832287215582,2.124548590145196,0.9289673895761197,14.288140400517616,9.030439624350462,7.736329658853034,1.0134873311486619,1.1475677154328707e-12,1.8275130454284303e-12,0.0,0.0,0.0,0.0,0.0,13.960038935653191,2.5651513622024276e-12,4.085029157652076e-12
wide-stable-chroma,173,30.0,8,False,5.0,0.0,49.390110827800086,18.97209966631668,37.77858488733249,49.80455231643809,14.551774906525191,17.907389421659204,3.9249841124293963,7.053241590940244,47.92731360543451,16.02271467458747,15.40395789393823,2.937279725427548,0.28486527395071026,0.8313033519925953,1.4050072270540384,0.5636641298152633,0.3685072888855997,0.5746581071956787,0.7664209501793211,16.812640954761658,0.4044413856793164,0.6548515198347385,1.3900915852184714,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,14.647599988176658,1.9711163107723235e-12,3.139022406738224e-12
wide-stable-chroma,173,30.0,8,False,5.0,50.0,49.390110827800086,18.97209966631668,37.77858488733249,49.80455231643809,14.551774906525191,17.907389421659204,3.9249841124293963,7.053241590940244,47.92731360543451,16.02271467458747,15.40395789393823,2.903613738043592,0.2849311741107073,0.8313837904403322,1.4041847083726506,0.563742004197162,0.3685680767153115,0.5747053984372316,0.7689157137994093,16.701642125604046,0.404615451264352,0.655111932953262,1.372356620134009,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,14.620744199514046,2.5651513631517773e-12,4.085029159163925e-12
wide-stable-chroma,173,30.0,8,False,5.0,100.0,49.390110827800086,18.97209966631668,37.77858488733249,49.80455231643809,14.551774906525191,17.907389421659204,3.9249841124293963,7.053241590940244,47.92731360543451,16.02271467458747,15.40395789393823,2.7530684492862627,0.2866747058454529,0.8337270764809698,1.5603218896708755,0.5658501578316552,0.37019296337364077,0.5759847083854595,0.9246337005574163,14.555063188725274,0.4090264958156685,0.6614528611679199,1.0134873311486619,1.1475677154328707e-12,1.8275130454284303e-12,0.0,0.0,0.0,0.0,0.0,13.960038515523662,2.619154548990148e-12,4.171029771839831e-12
wide-stable-chroma,173,30.0,8,True,1.0,0.0,49.390110827800086,18.97209966631668,37.77858488733249,49.80455231643809,14.551774906525191,17.907389421659204,3.9249841124293963,7.053241590940244,47.92731224800945,16.022715562959565,15.403956099206546,2.368682186117519,7.014548117404093,24.337274688541836,1.3113771852856393,5.226152777216878,5.267003261069638,2.119585833899453,0.7704006219039365,1.564121363697985,30.450376053556965,7.819241699692699,1.3900915852184714,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,0.004796392405354136,22.97029342589458,0.002431818389572333
wide-stable-chroma,173,30.0,8,True,1.0,50.0,49.390110827800086,18.97209966631668,37.77858488733249,49.80455231643809,14.551774906525191,17.907389421659204,3.9249841124293963,7.053241590940244,47.92731224800945,16.022715562959565,15.403956099206546,2.336216297218776,7.015877886073871,24.342796504428478,1.310844049917459,5.2270439886751,5.267852719740214,2.1197655480756645,0.7728940026522153,1.5647095579769819,30.452224285340066,7.820350543188698,1.372356620134009,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,0.004796268249261314,22.970295223193204,0.002431766548863031
wide-stable-chroma,173,30.0,8,True,1.0,100.0,49.390110827800086,18.97209966631668,37.77858488733249,49.80455231643809,14.551774906525191,17.907389421659204,3.9249841124293963,7.053241590940244,47.92731224800945,16.022715562959565,15.403956099206546,2.222856295684858,7.0534515758497625,24.473721229456103,1.4753682811665025,5.250329729578111,5.290832287215582,2.124548590145196,0.9289673895761197,1.7410464050816998,30.502894015792503,7.850658654290128,1.0134873311486619,1.1475677154328707e-12,1.8275130454284303e-12,0.0,0.0,0.0,0.0,0.0,0.004796853757845287,22.970290670485305,0.002431806213764472
wide-stable-chroma,173,30.0,8,True,5.0,0.0,49.390110827800086,18.97209966631668,37.77858488733249,49.80455231643809,14.551774906525191,17.907389421659204,3.9249841124293963,7.053241590940244,47.92731224800945,16.022715562959565,15.403956099206546,2.937279725427548,0.28486527395071026,0.8313033519925953,1.4050072270540384,0.5636641298152633,0.3685072888855997,0.5746581071956787,0.7664209501793211,1.7327248386122551,18.047131383973902,0.6557157616751674,1.3900915852184714,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,0.004940758595576603,17.405034834305464,0.0025132832125504003
wide-stable-chroma,173,30.0,8,True,5.0,50.0,49.390110827800086,18.97209966631668,37.77858488733249,49.80455231643809,14.551774906525191,17.907389421659204,3.9249841124293963,7.053241590940244,47.92731224800945,16.022715562959565,15.403956099206546,2.903613738043592,0.2849311741107073,0.8313837904403322,1.4041847083726506,0.563742004197162,0.3685680767153115,0.5747053984372316,0.7689157137994093,1.7328995862276704,18.04707115948137,0.655794499408051,1.372356620134009,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,0.004940660054568538,17.405034147260352,0.0025133064075111115
wide-stable-chroma,173,30.0,8,True,5.0,100.0,49.390110827800086,18.97209966631668,37.77858488733249,49.80455231643809,14.551774906525191,17.907389421659204,3.9249841124293963,7.053241590940244,47.92731224800945,16.022715562959565,15.403956099206546,2.7530684492862627,0.2866747058454529,0.8337270764809698,1.5603218896708755,0.5658501578316552,0.37019296337364077,0.5759847083854595,0.9246337005574163,1.896956593398155,18.045823337684123,0.6579620729625565,1.0134873311486619,1.1475677154328707e-12,1.8275130454284303e-12,0.0,0.0,0.0,0.0,0.0,0.004941176921690531,17.405031480283256,0.002513319189208478
wide-stable-chroma,173,30.0,24,False,1.0,0.0,49.390111268192214,19.92545689015087,27.83683735335038,49.80455293196358,14.78315318129888,16.92605459713195,3.262604848866492,7.053241631411566,47.92731275563998,25.277454307175706,17.345431039739946,2.2289644604275964,19.149242609584935,24.660483615755737,1.1132063898570328,13.35840049995621,15.732261705036892,3.0908211002076618,0.7590487193407985,16.261961734341366,21.28703280366103,14.119146466895213,1.3900915852184714,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,14.64759947325748,2.2546330401684283e-12,3.590525629250144e-12
wide-stable-chroma,173,30.0,24,False,1.0,50.0,49.390111268192214,19.92545689015087,27.83683735335038,49.80455293196358,14.78315318129888,16.92605459713195,3.262604848866492,7.053241631411566,47.92731275563998,25.277454307175706,17.345431039739946,2.197162284805529,19.152407766385714,24.663998288919103,1.1131213193760388,13.361515031811177,15.734433743401706,3.0911255398108373,0.7615415139137924,16.151514105920388,21.29820080753737,14.125526882167827,1.372356620134009,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,14.620743519240614,2.659656940039076e-12,4.2355302340065e-12
wide-stable-chroma,173,30.0,24,False,1.0,100.0,49.390111268192214,19.92545689015087,27.83683735335038,49.80455293196358,14.78315318129888,16.92605459713195,3.262604848866492,7.053241631411566,47.92731275563998,25.277454307175706,17.345431039739946,2.101815655105038,19.232938641061736,24.781683986104817,1.292104530076647,13.446417337401737,15.79252940165888,3.0995263144162455,0.9207489368282935,14.032645076206354,21.586006726265826,14.298672847139956,1.0134873311486619,1.1475677154328707e-12,1.8275130454284303e-12,0.0,0.0,0.0,0.0,0.0,13.960038935653191,2.5651513622024276e-12,4.085029157652076e-12
wide-stable-chroma,173,30.0,24,False,5.0,0.0,49.390111268192214,19.92545689015087,27.83683735335038,49.80455293196358,14.78315318129888,16.92605459713195,3.262604848866492,7.053241631411566,47.92731275563998,25.277454307175706,17.345431039739946,2.4989516287791234,11.029843709654305,3.569277387545111,1.3827916463563934,3.8383997505498044,2.5367898232133763,1.545874046792135,0.7720805588799325,16.757033503903425,4.276517500008499,1.9268886211368867,1.3900915852184714,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,14.647599988176658,1.9711163107723235e-12,3.139022406738224e-12
wide-stable-chroma,173,30.0,24,False,5.0,50.0,49.390111268192214,19.92545689015087,27.83683735335038,49.80455293196358,14.78315318129888,16.92605459713195,3.262604848866492,7.053241631411566,47.92731275563998,25.277454307175706,17.345431039739946,2.466191614067184,11.031905846961653,3.5698112722669557,1.3819192703002805,3.8390349716806624,2.5371679315322084,1.5460021345278598,0.7745112636097932,16.64601110241448,4.27823162421162,1.9275226102043308,1.372356620134009,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,14.620744199514046,2.5651513631517773e-12,4.085029159163925e-12
wide-stable-chroma,173,30.0,24,False,5.0,100.0,49.390111268192214,19.92545689015087,27.83683735335038,49.80455293196358,14.78315318129888,16.92605459713195,3.262604848866492,7.053241631411566,47.92731275563998,25.277454307175706,17.345431039739946,2.337415106846268,11.081754015791805,3.586579091232312,1.537550033231576,3.8560991976968877,2.547270913874196,1.5494774137334575,0.9286593808548934,14.501101887293592,4.321804327767144,1.9432228653383117,1.0134873311486619,1.1475677154328707e-12,1.8275130454284303e-12,0.0,0.0,0.0,0.0,0.0,13.960038515523662,2.619154548990148e-12,4.171029771839831e-12
wide-stable-chroma,173,30.0,24,True,1.0,0.0,49.390111268192214,19.92545689015087,27.83683735335038,49.80455293196358,14.78315318129888,16.92605459713195,3.262604848866492,7.053241631411566,47.927311759065276,25.277455476186333,17.34543147411593,2.2289644604275964,19.149242609584935,24.660483615755737,1.1132063898570328,13.35840049995621,15.732261705036892,3.0908211002076618,0.7590487193407985,1.4198024437159533,43.28945777181573,14.314204415582477,1.3900915852184714,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,0.004796392405354136,22.97029342589458,0.002431818389572333
wide-stable-chroma,173,30.0,24,True,1.0,50.0,49.390111268192214,19.92545689015087,27.83683735335038,49.80455293196358,14.78315318129888,16.92605459713195,3.262604848866492,7.053241631411566,47.927311759065276,25.277455476186333,17.34543147411593,2.197162284805529,19.152407766385714,24.663998288919103,1.1131213193760388,13.361515031811177,15.734433743401706,3.0911255398108373,0.7615415139137924,1.4210389639351257,43.29600851994631,14.316070054695942,1.372356620134009,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,0.004796268249261314,22.970295223193204,0.002431766548863031
wide-stable-chroma,173,30.0,24,True,1.0,100.0,49.390111268192214,19.92545689015087,27.83683735335038,49.80455293196358,14.78315318129888,16.92605459713195,3.262604848866492,7.053241631411566,47.927311759065276,25.277455476186333,17.34543147411593,2.101815655105038,19.232938641061736,24.781683986104817,1.292104530076647,13.446417337401737,15.79252940165888,3.0995263144162455,0.9207489368282935,1.6177985300249942,43.46873970163287,14.368403421413298,1.0134873311486619,1.1475677154328707e-12,1.8275130454284303e-12,0.0,0.0,0.0,0.0,0.0,0.004796853757845287,22.970290670485305,0.002431806213764472
wide-stable-chroma,173,30.0,24,True,5.0,0.0,49.390111268192214,19.92545689015087,27.83683735335038,49.80455293196358,14.78315318129888,16.92605459713195,3.262604848866492,7.053241631411566,47.927311759065276,25.277455476186333,17.34543147411593,2.4989516287791234,11.029843709654305,3.569277387545111,1.3827916463563934,3.8383997505498044,2.5367898232133763,1.545874046792135,0.7720805588799325,1.7379785380985886,22.135064319566503,2.016093549691819,1.3900915852184714,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,0.004940758595576603,17.405034834305464,0.0025132832125504003
