candidate,brightness,c_ratio,correlation,height,raw,seed,step,y_ratio,baseline_count,baseline_mse_y,baseline_mse_cb,baseline_mse_cr,baseline_sigma_y,baseline_sigma_cb,baseline_sigma_cr,candidate_count,candidate_mse_y,candidate_mse_cb,candidate_mse_cr,candidate_sigma_y,candidate_sigma_cb,candidate_sigma_cr
edge-blend-0.125,128.0,0.9999427143071844,8,432,True,619,1.0,0.9467575257645696,107008,3.050048988028796,13.961439199089497,13.942057254275056,1.7299699968312865,3.7250932831091306,3.733881105368465,107008,2.7407381908553266,13.959871865477531,13.940446246294314,1.6378621138469291,3.724881778507945,3.7336653219012192
edge-blend-0.125,128.0,0.9999547189487415,8,256,True,619,5.0,0.9467296801439428,53504,3.090260042280252,1.465523459073488,1.590754602531014,1.735317382667028,1.107063105528236,1.2568734836219981,53504,2.7788649319439007,1.4653818463114834,1.5906280833887763,1.6428764706405794,1.1070059728237098,1.2568227399640113
edge-blend-0.125,128.0,0.9999510616250651,8,432,True,619,5.0,0.9468021931707379,107008,3.0703414574602585,1.3650730036029806,1.5657977303178492,1.7284542884753962,1.1064590620008152,1.2500267550391067,107008,2.7620015595708254,1.364932037008523,1.5656570019388218,1.6365043111238724,1.1063993245945691,1.2499705279192599
edge-blend-0.125,128.0,0.9999428957237351,24,256,False,619,1.0,0.9474275202998951,53504,3.0658153590282033,23.240478222503135,19.56791283467376,1.7383235915013961,4.767353639701607,4.395326168915615,53504,2.7571206160059463,23.237879331111895,19.565638427354802,1.6469356097749754,4.767081532427029,4.395075037071905
edge-blend-0.125,128.0,0.9999452506979845,24,432,False,619,1.0,0.9474425231425392,107008,3.0428606886072735,23.31694661562743,20.616498245074105,1.7308430634124654,4.822652068829282,4.498643576558916,107008,2.737043388363491,23.314484328602042,20.614138549546702,1.639874319163268,4.822398820254354,4.498385713666305
edge-blend-0.125,128.0,0.9999440106213292,24,256,False,619,5.0,0.9476126937605709,53504,3.088683321177059,12.871789584960467,8.836357361298427,1.7393151871397776,3.51004085333845,2.9049235841847914,53504,2.7808283078236586,12.870499203765988,8.835234093854591,1.648197149784196,3.5098585696022733,2.9047437313991122
edge-blend-0.125,128.0,0.9999462748782857,24,432,False,619,5.0,0.947563991749119,107008,3.063952063538322,12.055083780058796,9.259829336759578,1.730806342950481,3.4685505908052328,2.9652235069757045,107008,2.7589986585213824,12.053901055588183,9.258720584420145,1.6400497672708523,3.468381383526197,2.965044149265492
edge-blend-0.125,128.0,0.9999428986425508,24,256,True,619,1.0,0.9474275355976284,53504,3.065821722775798,23.240483325449237,19.567917918458672,1.7383242300327202,4.7673541474727195,4.395326734729022,53504,2.7571268924609016,23.237884179187816,19.565643871734594,1.646936241329545,4.767082024139755,4.395075648161117
edge-blend-0.125,128.0,0.9999452496039017,24,432,True,619,1.0,0.9474425470929537,107008,3.0428671649033694,23.31695140454108,20.616503773780583,1.7308436950052506,4.8226525693178734,4.498644174568792,107008,2.7370498173477626,23.31448894497584,20.61414414823768,1.6398749590155541,4.8223993014534345,4.498386321714989
edge-blend-0.125,128.0,0.999944009144016,24,256,True,619,5.0,0.9476126822422871,53504,3.0886906367293023,12.87179359175924,8.836360415233463,1.73931585965975,3.5100413881384895,2.9049240796809386,53504,2.7808353599035414,12.870503318756677,8.835237001218694,1.6481977670387251,3.5098591110260533,2.9047442082709147
edge-blend-0.125,128.0,0.9999462745871472,24,432,True,619,5.0,0.947563977787201,107008,3.063959529045217,12.05508716476141,9.259832685460276,1.7308070042657095,3.468551082453603,2.965224043737779,107008,2.7590058417472734,12.053904526777812,9.258723856524883,1.6400503697439648,3.4683818878533565,2.9650446690929706
edge-blend-0.125,200.0,0.9999661255166177,8,256,False,619,1.0,0.9811544366793433,53504,11.806581867091689,14.039369881755945,14.116177442119445,3.4341685530722112,3.722957640689104,3.7565836900480654,53504,11.366549925884595,14.038346579491732,14.115307166197839,3.369449712151481,3.7228199160715163,3.756467945095679
edge-blend-0.125,200.0,0.9999635377885666,8,432,False,619,1.0,0.9810903309922487,107008,11.749367621407012,13.999951760882505,13.983787027138575,3.425511033948337,3.7314083753375282,3.739488128561616,107008,11.310176509425593,13.99893394956632,13.982774330578621,3.360735754113974,3.731271381864996,3.7393527145991405
edge-blend-0.125,200.0,0.9999694052996309,8,256,False,619,5.0,0.9811532450907721,53504,11.800851437940066,1.4319868344316304,1.5910534827330831,3.4320992997322652,1.109643242825276,1.2589311358315152,53504,11.361403434735198,1.4318968155892118,1.590965827373629,3.3674153654060786,1.109604804695389,1.2588965758130704
edge-blend-0.125,200.0,0.9999690673570523,8,432,False,619,5.0,0.9810923021534771,107008,11.74571187844069,1.3385929458921382,1.5678270280957902,3.423658997564151,1.1080815814250602,1.2517594203741704,107008,11.307141573778566,1.3385084603824093,1.5677351400374917,3.3589254877086785,1.1080449356755018,1.2517227979866548
edge-blend-0.125,200.0,0.9999661249442741,8,256,True,619,1.0,0.9811544694646087,53504,11.806588311717556,14.039370249605595,14.116178086162876,3.434169638884749,3.7229576790918357,3.756583774361678,53504,11.366556850450419,14.038346815614986,14.115307897181411,3.3694508900914326,3.7228199378722304,3.756468041596533
edge-blend-0.125,200.0,0.9999635383729794,8,432,True,619,1.0,0.9810903552127747,107008,11.74937415920336,13.999952137279752,13.983787624566935,3.42551214612883,3.73140841908251,3.7394882083723764,107008,11.310183309471721,13.99893428231916,13.982775011245696,3.3607369282312076,3.731271418812715,3.739352805549337
edge-blend-0.125,200.0,0.9999694247432354,8,256,True,619,5.0,0.9811532600692228,53504,11.800857868032322,1.431987161646014,1.5910536111531366,3.432100422813874,1.1096433567433783,1.2589311842096926,53504,11.361409901396629,1.4318971672008465,1.5909660623123252,3.36741651872879,1.1096049193134656,1.258896667064991
edge-blend-0.125,200.0,0.999969078244484,8,432,True,619,5.0,0.9810923089053255,107008,11.745718524419523,1.3385931791003347,1.5678271911456514,3.423660166818102,1.1080816561554676,1.2517594840211341,107008,11.307148054384593,1.3385087238781412,1.5677353395951694,3.3589266579707635,1.1080450214104867,1.251722876196047
edge-blend-0.125,200.0,0.9999688207742543,24,256,False,619,1.0,0.9817564121752849,53504,11.809788579351885,23.30172596270771,19.61952682641741,3.4350997882144694,4.774033204921817,4.40131341255767,53504,11.383416956750322,23.300422235694995,19.618177937661784,3.3724312435415182,4.773896317634993,4.40116320650222
edge-blend-0.125,200.0,0.9999663776427353,24,432,False,619,1.0,0.9816885403535788,107008,11.752893749512815,23.381636638664045,20.67099892818178,3.4265304760848756,4.8292004775685715,4.504833869349578,107008,11.327173572696598,23.380134902407203,20.66953445702561,3.3637857015448147,4.829046119084467,4.504673818783206
edge-blend-0.125,200.0,0.9999692226665242,24,256,False,619,5.0,0.9817663075567928,53504,11.810475339970871,12.897629283266657,8.852537961242717,3.4342731970646474,3.518615747337661,2.910986602744366,53504,11.384606514399884,12.896956714916803,8.851907235915457,3.3716537158234208,3.518518763889573,2.910883339279114
edge-blend-0.125,200.0,0.999967410301744,24,432,False,619,5.0,0.9816949905074609,107008,11.751735460745653,12.107372295068243,9.272237813703718,3.4252960450542735,3.4748133800395866,2.970922356208328,107008,11.326560987331385,12.106640520828693,9.271574199898199,3.3625959684347984,3.474709090463987,2.9708150625801544
edge-blend-0.125,200.0,0.9999688211024068,24,256,True,619,1.0,0.9817564391158744,53504,11.809795200310681,23.301726094135166,19.61952764499095,3.435100877562158,4.774033199370327,4.401313499358171,53504,11.383423908747982,23.300422490292696,19.618178671115032,3.3724324055592394,4.7738963282166695,4.401163278944582
edge-blend-0.125,200.0,0.9999663765014383,24,432,True,619,1.0,0.9816885494843519,107008,11.75290048085753,23.381636182948103,20.67100000425241,3.4265315959605434,4.829200437465428,4.504833984084175,107008,11.327180218066532,23.3801344799221,20.669535413276066,3.363786832200807,4.829046081243205,4.504673920041144
edge-blend-0.125,200.0,0.9999692214965572,24,256,True,619,5.0,0.9817663227579275,53504,11.810482255276025,12.897630090422613,8.852538980658753,3.4342743665647557,3.5186158274470287,2.9109867516001726,53504,11.384613491585927,12.896957191864626,8.851908419897336,3.371654916204091,3.518518805583061,2.9108835261810286
edge-blend-0.125,200.0,0.9999674137015808,24,432,True,619,5.0,0.9816949986225777,107008,11.751742083241437,12.10737272884487,9.272238829450659,3.4252971861607175,3.4748134496955982,2.9709225127719847,107008,11.326567500111498,12.106640826317939,9.271575472791188,3.362597116449965,3.474709141559241,2.970815264763575
edge-blend-0.25,30.0,1.0000000293317144,8,256,False,173,1.0,0.9999953316341965,53504,1.2690051055914024,13.26683638486105,14.154846750782772,0.7851058429324815,3.6392891270535093,3.7622927255382184,53504,1.2690006482118448,13.266835136199184,14.154849560407216,0.7851021777712123,3.6392889618452258,3.7622930989563335
edge-blend-0.25,30.0,1.0000000307377352,8,432,False,173,1.0,0.9999940191274127,107008,1.3101873673980484,13.28369373814547,14.221432630110167,0.8066480399199589,3.6446793639990642,3.7500592016898606,107008,1.3101807515050776,13.283694946945799,14.221432937841385,0.8066432154608094,3.6446795296704337,3.7500592648233977
edge-blend-0.25,30.0,1.0000000406943241,8,256,False,173,5.0,0.9999951877573212,53504,1.5494097020597208,1.3708386735739109,1.7234825325791823,0.7932291370683684,1.1189575859445289,1.3020146502759684,53504,1.5494052141868666,1.3708387264494286,1.7234826869804303,0.793225319857261,1.1189576270876773,1.3020147070351442
edge-blend-0.25,30.0,1.0000000477830282,8,432,False,173,5.0,0.9999941768793635,107008,1.5893449448994934,1.3453208481503036,2.1392441560563147,0.8164457463686687,1.1386604861113894,1.3518335921245908,107008,1.5893385633618782,1.3453210201353158,2.139244202230945,0.8164409921065945,1.1386605874567826,1.3518336171840861
edge-blend-0.25,30.0,1.0000000295532543,8,256,True,173,1.0,0.9999953324668024,53504,1.269004295175498,13.266833635418122,14.154843504774597,0.7851057391266538,3.639288747184276,3.762292294149287,53504,1.268999839828377,13.26683238665835,14.1548463267621,0.7851020746195528,3.6392885819455008,3.762292669210262
edge-blend-0.25,30.0,1.0000000309154315,8,432,True,173,1.0,0.9999940189182744,107008,1.3101865455871153,13.283690992448133,14.221429551549821,0.806647945214917,3.644678987368926,3.7500587934472134,107008,1.3101799301047867,13.283692199786726,14.221429871171384,0.8066431205876329,3.644679152840164,3.7500588580710517
edge-blend-0.25,30.0,1.0000000407600345,8,256,True,173,5.0,0.9999951875983348,53504,1.5494086990968636,1.370838403193874,1.7234820360543592,0.7932290324190553,1.1189574468439787,1.3020144550168389,53504,1.54940420942266,1.3708384561125444,1.72348219136671,0.7932252150823388,1.1189574877928585,1.3020145120917026
edge-blend-0.25,30.0,1.0000000472706712,8,432,True,173,5.0,0.9999941760174957,107008,1.5893439481976612,1.3453205598768334,2.139243596493959,0.8164456443875547,1.1386603493918828,1.351833395607788,107008,1.5893375630151692,1.3453207303923018,2.139243641450305,0.8164408894224061,1.1386604497600976,1.3518334203063282
edge-blend-0.25,30.0,0.9999998933418822,24,256,False,173,1.0,0.9999947962727306,53504,1.1579856621094318,18.287236704232743,16.46834855841348,0.7841861502085116,4.26670184006035,4.03870386007962,53504,1.157980456098114,18.2872321840387,16.46834523397503,0.7841820695176575,4.26670130572377,4.038703513051639
edge-blend-0.25,30.0,0.9999998563594561,24,432,False,173,1.0,0.9999935095650991,107008,1.2004287333944015,18.699221925617366,20.08835633346771,0.8067406293098116,4.246438371964685,4.461127600945428,107008,1.200421598426069,18.699220403061414,20.088347629201337,0.8067353932122752,4.246438139330905,4.461126600978309
edge-blend-0.25,30.0,0.9999999026010319,24,256,False,173,5.0,0.9999949799878689,53504,1.366069297203716,8.304453447333637,6.5799361172278505,0.7908567344511584,2.881646422996776,2.54789805867018,53504,1.3660643680760611,8.304451767565332,6.579934736143898,0.7908527643407576,2.881646132451126,2.5478978216774886
edge-blend-0.25,30.0,0.999999835970845,24,432,False,173,5.0,0.9999946108203768,107008,1.4457550435623918,7.791893610336386,9.541833597455074,0.8257354527387036,2.735237861689272,3.047205970101359,107008,1.445749142447212,7.791892176470494,9.541829705000874,0.8257310027020276,2.73523757569085,3.047205324263304
edge-blend-0.25,30.0,0.9999998932792139,24,256,True,173,1.0,0.9999947961339923,53504,1.1579849179351391,18.287232756226643,16.46834486553893,0.7841860495958527,4.2667013813155,4.038703409890171,53504,1.1579797109683796,18.287228232371376,16.468341540552956,0.7841819687967255,4.266700846574164,4.03870306275432
edge-blend-0.25,30.0,0.9999998564719706,24,432,True,173,1.0,0.9999935086182581,107008,1.2004279797411352,18.69921784296521,20.088352134614073,0.8067405324285155,4.246437915582028,4.461127131262437,107008,1.2004208426584544,18.69921632598332,20.0883434311762,0.8067352955677528,4.246437683800987,4.4611261314404835
edge-blend-0.25,30.0,0.9999999029065244,24,256,True,173,5.0,0.9999949798813943,53504,1.366068446526005,8.304451451377862,6.579934342982224,0.7908566401155425,2.881646076277677,2.547897719348973,53504,1.366063518782759,8.304449772246276,6.579932970059738,0.790852669921409,2.8816457858314375,2.5478974840179185
edge-blend-0.25,30.0,0.9999998362482884,24,432,True,173,5.0,0.9999946112474863,107008,1.4457541582758424,7.791891616582438,9.54183128288365,0.8257353533957923,2.735237518253687,3.0472055922128676,107008,1.445748258760841,7.791890184465628,9.54182739865262,0.825730903712331,2.735237232684438,3.0472049475162994
edge-blend-0.25,128.0,0.999895971227721,8,256,False,173,1.0,0.8957719033152192,53504,3.024677685061139,13.790899622635964,14.696582491084818,1.7269604525228142,3.713313295381692,3.8330607003059427,53504,2.4368077054801156,13.7884878983727,14.693056495985442,1.5469626515064734,3.712988959771799,3.8326019304646115
edge-blend-0.25,128.0,0.9998934889153699,8,432,False,173,1.0,0.8972691671482966,107008,3.0385330865801414,13.817170445938244,14.71871755802763,1.7301299371256333,3.715517678521175,3.8215259688221797,107008,2.456711933800445,13.814566686806314,14.715278651024112,1.5523922477430518,3.715167975651311,3.8210741696244557
edge-blend-0.25,128.0,0.999892730320824,8,256,False,173,5.0,0.8958141921835885,53504,3.0411930415469084,1.313744035380038,1.7843654563446099,1.725062716533185,1.1430179357320644,1.3357975763605046,53504,2.4551785780057327,1.3134809774835188,1.783964708980264,1.545335663877202,1.1429031521505626,1.3356475878191132
edge-blend-0.25,128.0,0.9998905556970581,8,432,False,173,5.0,0.8973562301888353,107008,3.0567287875574523,1.3523198558422052,2.078502286153477,1.7286437844076268,1.1619910438378986,1.385579696482449,107008,2.4767359637967585,1.3520504836252034,2.078032401463973,1.5512092697153896,1.1618759461639812,1.385417925586189
edge-blend-0.25,128.0,0.9998959799488057,8,256,True,173,1.0,0.8957719287097137,53504,3.0246839851282417,13.790902603668865,14.696586486619953,1.7269611061631114,3.713313696238299,3.833061222613005,53504,2.4368137720858343,13.788490975233042,14.693060891386413,1.546963280874391,3.7129893737151596,3.832602504802202
edge-blend-0.25,128.0,0.9998934922838507,8,432,True,173,1.0,0.8972691945980578,107008,3.0385395541465705,13.817173550017403,14.71872166873176,1.730130592601444,3.71551809685683,3.8215264970961673,107008,2.456718186274787,13.814569801856493,14.715282941800513,1.552392883372958,3.715168395473088,3.8210747213965726
edge-blend-0.25,128.0,0.9998927490894504,8,256,True,173,5.0,0.8958141911080747,53504,3.0412003755366945,1.3137445054317638,1.7843662289956326,1.7250633875275518,1.1430181363534822,1.3357978658268137,53504,2.4551855389589714,1.3134815056344458,1.7839655328857942,1.545336263108149,1.142903381082356,1.3356478964394187
edge-blend-0.25,128.0,0.9998905722354111,8,432,True,173,5.0,0.8973562184845202,107008,3.0567363516503097,1.3523203125265204,2.07850320100736,1.728644475598235,1.1619912420265663,1.385579982599414,107008,2.4767430828344588,1.3520510099541827,2.0780333491153966,1.5512098697269887,1.1618761732476313,1.3854182264531716
edge-blend-0.25,128.0,0.9998823506308021,24,256,False,173,1.0,0.8974683006449261,53504,3.0184092174699457,18.940737401514046,17.03963695733854,1.7277151602972196,4.340793342852374,4.1067695548785546,53504,2.4389495988007286,18.935785043050185,17.03606077294316,1.5505695889104218,4.340234181797086,4.106337626908403
edge-blend-0.25,128.0,0.9998900695408147,24,432,False,173,1.0,0.8989356429627027,107008,3.0333499360285345,19.364641901672677,20.725680111889226,1.7312951984188045,4.3169887616396565,4.532800546676504,107008,2.459561854221724,19.36013038964296,20.721348456405334,1.556322962348848,4.316490899550812,4.532324438217313
edge-blend-0.25,128.0,0.9998900232421691,24,256,False,173,5.0,0.8974743237301658,53504,3.0280370975590096,8.789140505678624,6.942792576190698,1.7257941047092573,2.9618064920918923,2.6034177682189137,53504,2.4501703107788204,8.787032009748689,6.941419322974142,1.5488558970214477,2.961454671378235,2.6031611349990347
edge-blend-0.25,128.0,0.9998957319954699,24,432,False,173,5.0,0.8991349641786521,107008,3.050248492761257,8.373774708875997,9.859091970944547,1.7309142722738584,2.797223367739337,3.1128717373543187,107008,2.478107248941238,8.37196784231544,9.857067328795818,1.5563255421972735,2.796928867497535,3.1125497158583095
edge-blend-0.25,128.0,0.9998823531497827,24,256,True,173,1.0,0.8974683094262318,53504,3.01841492478231,18.940741325210738,17.03964132952773,1.7277157704118156,4.340793799677747,4.10677008512724,53504,2.4389550182385706,18.935789153773726,17.036065191417226,1.5505701516405317,4.3402346587269856,4.106338157689068
edge-blend-0.25,128.0,0.9998900687584781,24,432,True,173,1.0,0.8989356463877165,107008,3.033355763900934,19.364645792467993,20.72568566937394,1.7312958058045869,4.316989223804135,4.532801151167823,107008,2.4595673757094456,19.360134140099476,20.72135410028864,1.5563235142792888,4.316491342492886,4.5323250541375435
edge-blend-0.25,128.0,0.9998900305219545,24,256,True,173,5.0,0.8974743468644213,53504,3.0280435546259152,8.78914290011412,6.942795214753141,1.7257946997192932,2.9618068985342756,2.603418268272367,53504,2.450176556324162,8.78703471586119,6.941421860133785,1.5488564709526527,2.9614551296158664,2.603161619502079
edge-blend-0.25,128.0,0.999895740092508,24,432,True,173,5.0,0.8991349628786782,107008,3.0502551770739106,8.373776969689276,9.859095639338703,1.7309148799463487,2.797223778478345,3.112872314271423,107008,2.4781136009333986,8.371970293598622,9.857071122403473,1.556326086326712,2.7969293102657855,3.1125503094528675
edge-blend-0.25,200.0,0.9999341609266484,8,256,False,173,1.0,0.9602903178624788,53504,11.838104830007294,13.838987630310424,14.743587430907022,3.439543161973231,3.7199466851645475,3.8390168514657494,53504,10.917680909716166,13.83742377951011,14.741387089126246,3.302959996312989,3.71973648622261,3.8387304517828813
edge-blend-0.25,200.0,0.9999243196826842,8,432,False,173,1.0,0.9601216061402817,107008,11.780092589090668,13.866381222223152,14.760194600581983,3.4308928392117934,3.7216234513475244,3.827740704636201,107008,10.86071052829781,13.86443910828986,14.757808455038356,3.2940743432792186,3.7213633756617934,3.827430040138977
edge-blend-0.25,200.0,0.9999252715380721,8,256,False,173,5.0,0.9602907356583885,53504,11.831357932849345,1.3126869857303967,1.793818826811906,3.4375520960910757,1.1448996307305686,1.3389973054506132,53504,10.912190947960081,1.3124731999368093,1.7935676812148684,3.3010494312193344,1.1448063375629216,1.3389038593069187
edge-blend-0.25,200.0,0.999922421153539,8,432,False,173,5.0,0.9601256690333712,107008,11.774827286580596,1.3617299626779682,2.0673973271390507,3.4290566727115834,1.163595451467217,1.388773608536821,107008,10.856762206082815,1.3615062690948172,2.0670990597823224,3.2923253320405546,1.1635008577798556,1.3886694913788573
edge-blend-0.25,200.0,0.9999341578283588,8,256,True,173,1.0,0.9602903404200585,53504,11.838111770933144,13.838987816627245,14.743587904832587,3.439544286796475,3.7199467092584984,3.8390169152216536,53504,10.917687733246812,13.837423945795704,14.741387408818655,3.3029611540576544,3.7197365075525397,3.8387304951491448
edge-blend-0.25,200.0,0.9999243220973326,8,432,True,173,1.0,0.9601216241781738,107008,11.7800994209832,13.866381131592593,14.760195158730204,3.4308939579444737,3.721623442261718,3.8277407719327057,107008,10.86071712512081,13.864439199224705,14.75780897088691,3.2940754792847313,3.721363391456641,3.827430101220348
edge-blend-0.25,200.0,0.9999252656574374,8,256,True,173,5.0,0.9602907435760301,53504,11.83136469316817,1.3126871218520952,1.7938189991715965,3.4375532408771616,1.1448996852027162,1.338997371875651,53504,10.912197259711126,1.3124733282267196,1.7935678217170683,3.3010505577641216,1.1448063897591212,1.338903914038645
edge-blend-0.25,200.0,0.9999224369918621,8,432,True,173,5.0,0.9601256821002645,107008,11.774834002415979,1.361730000961789,2.0673974871059335,3.429057818062854,1.1635954757483529,1.3887736553996821,107008,10.856768567946343,1.3615063586456428,2.0670993017370303,3.2923264765288427,1.1635009027624177,1.3886695583286812
edge-blend-0.25,200.0,0.9999309260804672,24,256,False,173,1.0,0.9616741092330571,53504,11.840734542271749,18.99927177140604,17.089362492285268,3.440278329911835,4.347337046434145,4.112611742590428,53504,10.95130055615396,18.99648481842804,17.087134185658687,3.308426598431753,4.347022215934805,4.1123430412417505
edge-blend-0.25,200.0,0.9999253771092417,24,432,False,173,1.0,0.9615049709362329,107008,11.785034408812555,19.42490286653863,20.782289367977953,3.432001828920243,4.323198559082664,4.53913898931142,107008,10.896246006233572,19.42208117847273,20.77907757827539,3.2998868187690564,4.322888920002672,4.538787912154551
edge-blend-0.25,200.0,0.9999312849146034,24,256,False,173,5.0,0.9616692708916699,53504,11.832931781258118,8.841380215238498,6.980517577824922,3.4384797813257117,2.9695056096552586,2.608090563396452,53504,10.944459806381927,8.840143154158685,6.979569651342343,3.3066803442832455,2.9692993388554068,2.607913876966535
edge-blend-0.25,200.0,0.9999258408385445,24,432,False,173,5.0,0.961513402687005,107008,11.781063229110114,8.442254227658863,9.882531885876725,3.4306331133945673,2.8021660950617466,3.118601152947931,107008,10.893382381220734,8.441066268481904,9.880988419592901,3.2985997182307245,2.8019728660229246,3.1183567819004048
edge-blend-0.25,200.0,0.99993092758113,24,256,True,173,1.0,0.961674124299665,53504,11.840741751055422,18.999271130836615,17.08936274648523,3.440279467445324,4.347336977312822,4.112611774418622,53504,10.951307495683059,18.996484145349125,17.087134580274746,3.3084277442016,4.347022143418808,4.112343089728654
edge-blend-0.25,200.0,0.9999253767568569,24,432,True,173,1.0,0.9615049946986455,107008,11.785040819372632,19.424902118704473,20.782290286026278,3.4320028654341996,4.323198494877888,4.539139088108922,107008,10.896252391193551,19.42208017969139,20.77907871807067,3.2998878969350462,4.322888828689174,4.538788033718432
edge-blend-0.25,200.0,0.9999312827160816,24,256,True,173,5.0,0.9616693193807428,53504,11.832938374825442,8.841380205995222,6.980518138360271,3.438480862785634,2.969505612957887,2.608090674485255,53504,10.944466914418285,8.84014310711685,6.979570168491474,3.30668155101877,2.9692993365235485,2.6079139812954724
edge-blend-0.25,200.0,0.999925834246455,24,432,True,173,5.0,0.9615134339993173,107008,11.781069509359344,8.442254194511685,9.8825329301596,3.430634166752892,2.802166118737218,3.118601318985031,107008,10.893388789707759,8.44106605275733,9.880989405257122,3.2986008384699597,2.801972862240273,3.118356935440388
edge-blend-0.25,30.0,1.0000001061866501,8,256,False,619,1.0,0.9999935449746261,53504,1.3737130648888836,13.558785239074691,13.584080143142701,0.82705317320391,3.6438782486130292,3.6829739536292183,53504,1.3736979173290202,13.55878890533283,13.584082357387398,0.8270478345546914,3.6438787256349268,3.682974255577547
edge-blend-0.25,30.0,1.000000125502927,8,432,False,619,1.0,0.9999944196033304,107008,1.3815722990342885,13.499090700256465,13.453335250365134,0.8259842326309179,3.653392650602146,3.667005433984128,107008,1.381561184252657,13.499095406896815,13.453336962438643,0.825979623311257,3.6533933349378844,3.6670056692180757
edge-blend-0.25,30.0,1.0000002070591154,8,256,False,619,5.0,0.9999937916040875,53504,1.6470784090452153,1.7199100607813584,1.5926180162048582,0.8319279298114897,1.0793838951481698,1.2320681964790599,53504,1.6470624586604383,1.719911126317008,1.5926183135027827,0.8319227648735308,1.0793842537978502,1.232068333185505
edge-blend-0.25,30.0,1.0000000545504952,8,432,False,619,5.0,0.9999944090707816,107008,1.6619130225569954,1.5797059685178394,1.5568591543109793,0.8345643581716794,1.0842237531936778,1.2273906620397883,107008,1.66190120214936,1.5797062601867424,1.5568591254591644,0.8345596921814247,1.0842238907278514,1.2273906597489006
edge-blend-0.25,30.0,1.0000001062541892,8,256,True,619,1.0,0.9999935452797303,53504,1.3737121591985608,13.558782601229957,13.584077313241755,0.8270530623990879,3.643877885943794,3.682973567845911,53504,1.3736970150205907,13.558786261383588,13.584079536607486,0.8270477240029219,3.6438783621997946,3.6829738710441617
edge-blend-0.25,30.0,1.000000125613675,8,432,True,619,1.0,0.9999944201077541,107008,1.3815714155682042,13.49908805520176,13.453332445226906,0.8259841406785516,3.6533922861753094,3.667005050643799,107008,1.3815603042214901,13.499092763492108,13.453334160933032,0.8259795317760498,3.6533929708212645,3.6670052863778038
edge-blend-0.25,30.0,1.000000207322059,8,256,True,619,5.0,0.9999937916774441,53504,1.6470773479952445,1.7199097685411533,1.5926176118146307,0.8319278152961888,1.07938376925235,1.2320680249233544,53504,1.6470613983713778,1.719910837502788,1.5926179082842193,0.8319226504199682,1.079384128743813,1.2320681614648836
edge-blend-0.25,30.0,1.000000054891117,8,432,True,619,5.0,0.9999944078064059,107008,1.6619120017681803,1.579705666153447,1.556858752789962,0.8345642733203017,1.084223613987875,1.2273904936702422,107008,1.6619001784989564,1.5797059613522921,1.5568587237685965,0.8345596062753186,1.0842237524678322,1.227390491288182
edge-blend-0.25,30.0,1.000000062094879,24,256,False,619,1.0,0.9999938422529411,53504,1.2648645302935535,22.585142124101,18.969809923609667,0.8277425202487776,4.696485521948467,4.325911517034013,53504,1.2648508221984138,22.58514374624622,18.96981333359263,0.827737423219708,4.696485698361244,4.325911910735634
edge-blend-0.25,30.0,1.0000000371171593,24,432,False,619,1.0,0.9999947639170478,107008,1.2702388793393962,22.63284257785849,19.991802959511087,0.8256084721767253,4.7524202883306454,4.427724867217571,107008,1.2702289251526881,22.632845490999554,19.991803694277962,0.8256041492222789,4.75242058630502,4.427724901068502
edge-blend-0.25,30.0,1.0000000773868116,24,256,False,619,5.0,0.9999946511554729,53504,1.525605732221576,12.497816466482394,8.572596486178504,0.8568727990391604,3.4219751185933855,2.836878580901236,53504,1.5255917501794398,12.497817345212328,8.572598664768677,0.8568682157597788,3.421975261969057,2.836878946924891
edge-blend-0.25,30.0,1.0000000753664218,24,432,False,619,5.0,0.999995364588871,107008,1.534335360374892,11.524373108972105,9.016118722598343,0.8478726502133684,3.39472483557692,2.899664482914642,107008,1.5343253806359065,11.524375532668039,9.016119586754765,0.8478687199750496,3.3947251937957548,2.899664581603653
edge-blend-0.25,30.0,1.0000000622298713,24,256,True,619,1.0,0.9999938427530924,53504,1.2648638080347832,22.585137870376663,18.96980607366015,0.8277424367994084,4.6964850733898835,4.325911076246745,53504,1.2648501032928698,22.585139505542426,18.969809480057666,0.8277373401848491,4.696485251323105,4.325911469569881
edge-blend-0.25,30.0,1.0000000372712405,24,432,True,619,1.0,0.9999947631892719,107008,1.2702381181835756,22.632837969741228,19.991798957406708,0.8256083670170531,4.752419806576269,4.427724420963969,107008,1.2702281654001655,22.632840889566314,19.991799699817708,0.8256040434622995,4.752420105214954,4.427724455570024
edge-blend-0.25,30.0,1.0000000772211417,24,256,True,619,5.0,0.9999946529572742,53504,1.5256049391445061,12.497813723281023,8.572594615656108,0.8568727411061808,3.4219747293198535,2.8368782637883596,53504,1.5255909616638494,12.497814595743318,8.572596792586847,0.8568681593710236,3.4219748719267855,2.8368786295854145
edge-blend-0.25,30.0,1.0000000753781106,24,432,True,619,5.0,0.9999953659619985,107008,1.5343344636375633,11.524370350130178,9.016116696056919,0.8478725602733705,3.3947244290059406,2.8996641459225745,107008,1.5343244881281777,11.524372768638209,9.016117566070836,0.8478686311997058,3.394724786465727,2.899664245580514
