chroma,brightness,sigma,detail,step,selected,unsupported_reason,baseline_loss,best_loss,selected_loss,max_noise_ratio,max_clean_error,max_bias,feasible_candidates
False,0.9411764740943909,0.0010000000474974513,100.0,1.0,31,,0.9850132507320697,0.5561396800550066,0.577769528806287,0.7451357367319393,0.0,0.0,37
False,0.9411764740943909,0.0020000000949949026,100.0,1.0,60,,0.9961195894591766,0.32544958615716185,0.34168771626403377,0.4577889282871079,0.0,0.0,33
False,0.9411764740943909,0.004000000189989805,100.0,1.0,65,,0.9990229098919534,0.23301655836353927,0.24315417575321105,0.4309011911782707,0.0,0.0,37
False,0.9411764740943909,0.00800000037997961,100.0,1.0,97,,0.9997552126508285,0.12451628267088245,0.1286322404702899,0.23528670192116583,0.0,0.0,25
False,0.9411764740943909,0.012000000104308128,100.0,1.0,97,,0.9998912005108633,0.16524870619939047,0.17330196486799226,0.3589154191451141,0.0,0.0,22
False,0.9411764740943909,0.01600000075995922,100.0,1.0,98,,0.9999388006907615,0.26252467026066584,0.2743088684394026,0.4920919637545676,0.0,0.0,20
False,0.9411764740943909,0.03200000151991844,100.0,1.0,98,,0.9999847123848953,0.7183933721914408,0.7307971253619263,0.8482889145103596,0.0,0.0,18
False,0.9411764740943909,0.06400000303983688,100.0,1.0,,,0.999996195263805,,,,,,0
False,0.9411764740943909,0.09600000083446503,100.0,1.0,,,0.9999983236107634,,,,,,0
False,0.9411764740943909,0.12800000607967377,100.0,1.0,,,0.9999990695622054,,,,,,0
